Path,Name,DisplayValue,Type,Length,DisplayFormat,ValidityChkOpt,ValidityChkStr,ToolTip,Visibility
PDU(4).PUSCH.PUSCH_DATA(1),harqProcessID,0,uint8,1,numeric,"Limits:[min,max]","[0,15]","HARQ process number [TS38.212, sec 7.3.1.1], it should match value sent in DCI Value: 0 -15",on
PDU(4).PUSCH.PUSCH_DATA(1),newDataIndicator,1,uint8,1,numeric,"DropDownList","{0,1}","Indicates if this new data or a retransmission [TS38.212, sec 7.3.1.1] Value: 0: retransmission 1: new data",on
PDU(4).PUSCH.PUSCH_DATA(1),TBSize,437,uint32,1,numeric,"Limits:[min,max]","[0,65535]","Transmit block size (in bytes) [TS38.214 sec 6.1.4.2] Value: 0-65535",on
PDU(4).PUSCH.PUSCH_DATA(1),numCb,0,uint16,1,numeric,"CallbackFunction","@ul_tti_callback","Number of CBs in the TB (could be more than the number of CBs in this PUSCH transmission). Should be set to zero in any of the following conditions: 1) CBG is not supported 2) isReTx=0 (new transmission) 3) tbSize=0",on
PDU(4).PUSCH.PUSCH_DATA(1),CB,,struct,1,none,"none","","",on
PDU(4).PUSCH,PUSCH_UCI,,struct,1,none,"none","","",on
PDU(4).PUSCH,PUSCH_PTRS,,struct,1,none,"none","","",on
PDU(4).PUSCH,DFTS_OFDM,,struct,1,none,"none","","",on
PDU(4).PUSCH,RX_BEAMFORMING,,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING,numPRGs,10,uint16,1,numeric,"CallbackFunction","@ul_tti_callback","Number of PRGs spanning this allocation. Value : 1-275",on
PDU(4).PUSCH.RX_BEAMFORMING,prgSize,4,uint16,1,numeric,"Limits:[min,max]","[1,275]","Size in RBs of a precoding resource block group (PRG) – to which same precoding and digital beamforming gets applied. Value: 1-275",on
PDU(4).PUSCH.RX_BEAMFORMING,digBFInterfaces,1,uint8,1,numeric,"CallbackFunction","@ul_tti_callback","Number of STD ant ports (parallel streams) feeding into the digBF Value: 0-255",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(1),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(1).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(2),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(2),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(2).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(3),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(3),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(3).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(4),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(4),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(4).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(5),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(5),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(5).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(6),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(6),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(6).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(7),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(7),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(7).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(8),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(8),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(8).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(9),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(9),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(9).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(4).PUSCH.RX_BEAMFORMING,PRG(10),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(10),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(4).PUSCH.RX_BEAMFORMING.PRG(10).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
,PDU(5),,struct,1,none,"none","","",on
PDU(5),PDUType,0,uint16,1,numeric,"CallbackFunction","@ul_tti_callback","0: PRACH, 1: PUSCH,  2: PUCCH, 3: SRS",on
PDU(5),PDUSize,0,uint16,1,numeric,"Limits:[min,max]","[0, 65535]","Size of the PDU control information (in bytes). This length value includes the 4 bytes required for the PDU type and PDU size parameters. Value: 0 - 65535",on
PDU(5),PRACH,,struct,1,none,"none","","",on
PDU(5).PRACH,physCellID,0,uint16,1,numeric,"Limits:[min,max]","[0,1007]","10 bits corresponding to N_ID_CELL. Value: 0 -1007",on
PDU(5).PRACH,NumPrachOcas,6,uint8,1,numeric,"Limits:[min,max]","[1,7]","Number of time-domain PRACH occasions within a PRACH slot. Value: 1 -7",on
PDU(5).PRACH,prachFormat,0,uint8,1,numeric,"Limits:[min,max]","[0,8]","RACH format information for the current FD occasion. This corresponds to one of the supported formats i.e., A1, A2, A3, B1, B4, C0, C2, A1/B1, A2/B2 or A3/B3. Values: 0 - 8",on
PDU(5).PRACH,numRa,0,uint8,1,numeric,"Limits:[min,max]","[0,7]","",on
PDU(5).PRACH,prachStartSymbol,0,uint8,1,numeric,"Limits:[min,max]","[0,13]","Starting symbol for the first PRACH TD occasion in the current PRACH FD occasion. Values: 0 - 13",on
PDU(5).PRACH,numCs,1,uint16,1,numeric,"Limits:[min,max]","[0,419]","Zero-correlation zone configuration number (RRC parameter zeroCorrelationZoneConfig). Value: 0-419",on
PDU(5).PRACH,RX_BEAMFORMING,,struct,1,none,"none","","",on
PDU(5).PRACH.RX_BEAMFORMING,numPRGs,1,uint16,1,numeric,"CallbackFunction","@ul_tti_callback","Number of PRGs spanning this allocation. Value : 1-275",on
PDU(5).PRACH.RX_BEAMFORMING,prgSize,1,uint16,1,numeric,"Limits:[min,max]","[1,275]","Size in RBs of a precoding resource block group (PRG) – to which same precoding and digital beamforming gets applied. Value: 1-275",on
PDU(5).PRACH.RX_BEAMFORMING,digBFInterfaces,0,uint8,1,numeric,"CallbackFunction","@ul_tti_callback","Number of STD ant ports (parallel streams) feeding into the digBF Value: 0-255",on
PDU(5).PRACH.RX_BEAMFORMING,PRG(1),,struct,1,none,"none","","",on
PDU(5).PRACH.RX_BEAMFORMING.PRG(1),DIG_BF_INTERFACE,,struct,1,none,"none","","",on
,PDU(6),,struct,1,none,"none","","",on
PDU(6),PDUType,2,uint16,1,numeric,"CallbackFunction","@ul_tti_callback","0: PRACH, 1: PUSCH,  2: PUCCH, 3: SRS",on
PDU(6),PDUSize,0,uint16,1,numeric,"Limits:[min,max]","[0, 65535]","Size of the PDU control information (in bytes). This length value includes the 4 bytes required for the PDU type and PDU size parameters. Value: 0 - 65535",on
PDU(6),PUCCH,,struct,1,none,"none","","",on
PDU(6).PUCCH,RNTI,100,uint16,1,numeric,"Limits:[min,max]","[1,65535]","The RNTI used for identifying the UE when receiving the PDU Value: 1 - 65535",on
PDU(6).PUCCH,Handle,0,uint32,1,numeric,"none","","An opaque handling returned in the UCI.indication message",on
PDU(6).PUCCH,BWP,,struct,1,none,"none","","",on
PDU(6).PUCCH.BWP,BWPsize,1,uint16,1,numeric,"Limits:[min,max]","[1,275]","Number of contiguous PRBs allocated to the BWP, Value: 1-275",on
PDU(6).PUCCH.BWP,BWPStart,0,uint16,1,numeric,"Limits:[min,max]","[0,274]","Bandwidth part start RB index from reference CRB, Value: 0-274",on
PDU(6).PUCCH.BWP,SubcarrierSpacing,0,uint8,1,numeric,"DropDownList","{0,1,2,3,4}","Value:0-4",on
PDU(6).PUCCH.BWP,CyclicPrefix,0,uint8,1,numeric,"DropDownList","{0,1}","Cyclic prefix type, 0: Normal; 1: Extended",on
PDU(6).PUCCH,FormatType,0,uint8,1,numeric,"DropDownList","{0,1,2,3,4}","PUCCH Format Type [38.211, sec 6.3.2.1]",on
PDU(6).PUCCH,multiSlotTxIndicator,0,uint8,1,numeric,"DropDownList","{0,1,2,3}","This field is to flush, keep or combine the buffer used for multiple-slot PUCCH transmissions [38.213, sec 9.2.6] Value: 0: No multi slot transmission 1: Multi slot transmission starts 2: Multi slot transmission continues 3: Multi slot transmission ends This filed being ‘0’ or ‘1’ indicates the previous pucch transmission for this UE (RNTI) is ended incase L2 doesn’t send ‘3’ for the previous ongoing multi-slot transmission.",on
PDU(6).PUCCH,pi2Bpsk,0,uint8,1,numeric,"DropDownList","{0,1}","When enabled, indicates that the UE uses pi/2 BPSK for UCI symbols instead of QPSK for PUCCH. [TS 38.213, sec 9.2.5] Value: 0: disabled, 1: enabled",on
PDU(6).PUCCH,prbStart,0,uint16,1,numeric,"Limits:[min,max]","[0,274]","The starting PRB within the BWP for this PUCCH, or first PRB prior to hopping [38.213, sec 9.2.1]. Valid for all formats Value: 0-274",on
PDU(6).PUCCH,prbSize,1,uint16,1,numeric,"Limits:[min,max]","[1,16]","The number of PRBs within this PUCCH. Valid for all formats. Value: 1 - 16",on
PDU(6).PUCCH,StartSymbolIndex,0,uint8,1,numeric,"Limits:[min,max]","[0,13]","Start symbol index of PUCCH from the start of the slot, S. [38.213, sec 9.2.2]. Valid for all formats Value: 0-13",on
PDU(6).PUCCH,NrOfSymbols,2,uint8,1,numeric,"Limits:[min,max]","[1,14]","PUCCH duration in symbols [38.213, sec 9.2.2] Values: 1-2: Valid for formats 0,2 4-14: Valid for formats 1,3,4",on
PDU(6).PUCCH,freqHopFlag,0,uint8,1,numeric,"DropDownList","{0,1}","Frequency hopping for a PUCCH resource [38.211, sec 6.3.2.2.1]. Valid for all formats Value:0: disabled 1: enabled",on
PDU(6).PUCCH,secondHopPRB,0,uint16,1,numeric,"Limits:[min,max]","[0,274]","Index of the first PRB after frequency hopping. Valid for all formats. Value:0-274",on
PDU(6).PUCCH,groupHopFlag,0,uint8,1,numeric,"DropDownList","{0,1}","Flag for group hopping. [38.211, sec 6.3.2.2.1]. Valid for formats 0, 1, 3 and 4. Value: 0: disabled 1: enabled",on
PDU(6).PUCCH,sequenceHopFlag,0,uint8,1,numeric,"DropDownList","{0,1}","Flag for sequence hopping. [38.211, sec 6.3.2.2.1] Valid for formats 0, 1, 3 and 4. Value: 0: disabled 1: enabled",on
PDU(6).PUCCH,hoppingId,0,uint16,1,numeric,"Limits:[min,max]","[0,1023]","Cell-Specific scrambling ID for group hopping and sequence hopping. [38.211, sec 6.3.2.2.1] Valid for formats 0, 1, 3 and 4. Value: 0-1023",on
PDU(6).PUCCH,InitialCyclicShift,0,uint16,1,numeric,"Limits:[min,max]","[0,11]","Initial cyclic shift (M0) used as part of frequency hopping. [38.213, sec 9.2.1 and 38.211, sec 6.3.2.2.2]. Valid for formats 0, 1, 3 and 4 Value: 0-11",on
PDU(6).PUCCH,dataScramblingId,0,uint16,1,numeric,"Limits:[min,max]","[0,1023]","dataScramblingIdentityPdsch [38.211, sec 6.3.2.5.1] It equals the higher-layer parameter Data-scrambling- Identity if configured and the RNTI equals the C-RNTI, otherwise L2 needs to set it to physical cell id. Valid for format 2, 3 and 4. Value: 0-1023",on
PDU(6).PUCCH,TimeDomainOccIdx,0,uint8,1,numeric,"Limits:[min,max]","[0,6]","An index of an orthogonal cover code [38.211, sec 6.3.2.4.1]. Valid for format 1. Value: 0-6",on
PDU(6).PUCCH,PreDftOccIdx,0,uint8,1,numeric,"DropDownList","{0,1,2,3}","An index of an orthogonal cover code. [38.211, sec 6.3.2.6.3]. Valid for format 4. Value: 0-3",on
PDU(6).PUCCH,PreDftOccLen,2,uint8,1,numeric,"DropDownList","{2,4}","A length of an orthogonal cover code. [38.211, sec 6.3.2.6.3]. Valid for format 4. Value: 2 or 4",on
PDU(6).PUCCH,AddDmrsFlag,0,uint8,1,numeric,"DropDownList","{0,1}","Flag for additional DMRS. [38.213, sec 9.2.2]. Valid for formats 3 and 4. Value: 0 = disabled 1 = enabled",on
PDU(6).PUCCH,DmrsScramblingId,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Scrambling-ID-0 [38.211, sec 6.4.1.1.1 ] If provided otherwise, L2 should set this to physical cell id. Valid for formats 2, Value: 0-65535",on
PDU(6).PUCCH,DMRScyclicshift,0,uint8,1,numeric,"Limits:[min,max]","[0,9]","Cyclic shift index for DMRS, M0 [38.211, sec 6.4.1.3.3.1] Valid for formats 4. Value: 0 -9",on
PDU(6).PUCCH,SRFlag,0,uint8,1,numeric,"DropDownList","{0,1}","Indicates whether there is an SR opportunity in the UCI. Valid for format 0 and 1 Value: 0 = no SR 1 = SR opportunity",on
PDU(6).PUCCH,BitLenHarq,0,uint8,1,numeric,"Limits:[min,max]","[0,1706]","Bit length of HARQ payload Valid for all formats. Value: 0 = no HARQ bits 1-2 = Valid for Formats 0 and 1 2 - 1706 = Valid for Formats 2, 3 and 4",on
PDU(6).PUCCH,BitLenCsiPart1,0,uint16,1,numeric,"Limits:[min,max]","[0,1706]","Bit length of CSI part 1 payload. Valid for formats 2, 3 and 4. Value: 0 = no CSI bits 1 - 1706",on
PDU(6).PUCCH,BitLenCsiPart2,0,uint16,1,numeric,"Limits:[min,max]","[0,1706]","Bit length of CSI part 2 payload. Valid for formats 2, 3 and 4. Value: 0 = no CSI bits 1 - 1706",on
PDU(6).PUCCH,RX_BEAMFORMING,,struct,1,none,"none","","",on
PDU(6).PUCCH.RX_BEAMFORMING,numPRGs,3,uint16,1,numeric,"CallbackFunction","@ul_tti_callback","Number of PRGs spanning this allocation. Value : 1-275",on
PDU(6).PUCCH.RX_BEAMFORMING,prgSize,4,uint16,1,numeric,"Limits:[min,max]","[1,275]","Size in RBs of a precoding resource block group (PRG) – to which same precoding and digital beamforming gets applied. Value: 1-275",on
PDU(6).PUCCH.RX_BEAMFORMING,digBFInterfaces,1,uint8,1,numeric,"CallbackFunction","@ul_tti_callback","Number of STD ant ports (parallel streams) feeding into the digBF Value: 0-255",on
PDU(6).PUCCH.RX_BEAMFORMING,PRG(1),,struct,1,none,"none","","",on
PDU(6).PUCCH.RX_BEAMFORMING.PRG(1),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(6).PUCCH.RX_BEAMFORMING.PRG(1).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(6).PUCCH.RX_BEAMFORMING,PRG(2),,struct,1,none,"none","","",on
PDU(6).PUCCH.RX_BEAMFORMING.PRG(2),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(6).PUCCH.RX_BEAMFORMING.PRG(2).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
PDU(6).PUCCH.RX_BEAMFORMING,PRG(3),,struct,1,none,"none","","",on
PDU(6).PUCCH.RX_BEAMFORMING.PRG(3),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(6).PUCCH.RX_BEAMFORMING.PRG(3).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to RXRUs. Value: 0-65535",on
,UE_GROUP(1),,struct,1,none,"none","","",on
UE_GROUP(1),nUe,1,uint8,1,numeric,"CallbackFunction","@dl_tti_callback","Number of UE in this group For SU-MIMO, one group includes one UE only. For MU-MIMO, one group includes up to 12 UEs. Value 1 -> 12",on
UE_GROUP(1),UE(1),,struct,1,none,"none","","",on
UE_GROUP(1).UE(1),PduIdx,0,uint8,1,numeric,"Limits:[min,max]","[0, 255]","This value is an index for number of PDU identified by nPDU in this message, Value: 0 -> 255",on
,UE_GROUP(2),,struct,1,none,"none","","",on
UE_GROUP(2),nUe,1,uint8,1,numeric,"CallbackFunction","@dl_tti_callback","Number of UE in this group For SU-MIMO, one group includes one UE only. For MU-MIMO, one group includes up to 12 UEs. Value 1 -> 12",on
UE_GROUP(2),UE(1),,struct,1,none,"none","","",on
UE_GROUP(2).UE(1),PduIdx,0,uint8,1,numeric,"Limits:[min,max]","[0, 255]","This value is an index for number of PDU identified by nPDU in this message, Value: 0 -> 255",on
,UE_GROUP(3),,struct,1,none,"none","","",on
UE_GROUP(3),nUe,1,uint8,1,numeric,"CallbackFunction","@dl_tti_callback","Number of UE in this group For SU-MIMO, one group includes one UE only. For MU-MIMO, one group includes up to 12 UEs. Value 1 -> 12",on
UE_GROUP(3),UE(1),,struct,1,none,"none","","",on
UE_GROUP(3).UE(1),PduIdx,0,uint8,1,numeric,"Limits:[min,max]","[0, 255]","This value is an index for number of PDU identified by nPDU in this message, Value: 0 -> 255",on
,UE_GROUP(4),,struct,1,none,"none","","",on
UE_GROUP(4),nUe,1,uint8,1,numeric,"CallbackFunction","@dl_tti_callback","Number of UE in this group For SU-MIMO, one group includes one UE only. For MU-MIMO, one group includes up to 12 UEs. Value 1 -> 12",on
UE_GROUP(4),UE(1),,struct,1,none,"none","","",on
UE_GROUP(4).UE(1),PduIdx,0,uint8,1,numeric,"Limits:[min,max]","[0, 255]","This value is an index for number of PDU identified by nPDU in this message, Value: 0 -> 255",on
